tree_id,username,label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
6gzcnf,mostlyrelevant,,1.8342979826823696e-06,-3.874493130423989e-06,7.443454999142027e-07,9.113457616084671e-07,1.280074807251417e-06,-3.543486785557446e-07,7.021961324395499e-05,-2.423631319081478e-07,1.0450815178035351e-07,6.637187104967594e-08,6.634215668434031e-08,8.342603543991951e-08,6.624061796606452e-08,8.328003947186142e-08,-9.467979059332151e-05,0.00017701736759446083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,severed-identity,,-6.70524073688073e-07,1.0092657861985337e-06,-1.5948072287230433e-07,-1.932970346246968e-07,-2.5333802849874905e-07,3.2245845072669944e-08,-7.616967059695913e-07,-4.195658720870357e-07,1.929501882174237e-07,4.9754777145813846e-08,4.973338585009205e-08,1.2250201970160357e-07,4.960399800980555e-08,1.2233173812522351e-07,4.3237037645078303e-08,8.782703612163554e-08,-2.9124430609495664e-07,-6.438822677146437e-05,4.7133531623222634e-05,-0.00012520680530635702,0.00012516429512923597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,Mathewdm423,,-2.535900665401667e-07,2.935228296171062e-07,-5.105308085451778e-08,-6.10765058977723e-08,-6.834671314425613e-08,-2.0965971359518112e-09,7.581565765401247e-07,-1.3523069803326615e-07,1.0119516858933293e-07,-4.7561161514043537e-08,-4.7539873277081335e-08,3.142752163799032e-08,-4.754510515758912e-08,3.1438524434562526e-08,-1.2380769999106887e-07,-6.334110673578451e-08,-6.881874248606566e-09,-0.00011326030427407952,-4.5017830669106065e-08,-6.1955320198484e-08,1.2775034365770923e-08,0.00012519763689335393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,hijh,,-1.9067433218599514e-07,1.861189975586476e-07,-3.2467682051306646e-08,-3.8619495176026296e-08,-3.908901256806966e-08,-6.627448923884433e-09,7.327570214617523e-07,-9.693911041653526e-08,8.169747125780793e-08,-4.714797300279578e-08,-4.712686921456546e-08,2.055469483331961e-08,-4.712224709580612e-08,2.057277209821791e-08,-1.1833296860420587e-07,-6.342331912463591e-08,8.683481906061775e-09,-0.00011334662266126499,-1.6175731295879982e-09,-6.208620031815808e-08,3.0115905868895333e-08,6.24214136501315e-08,0.00010226127275458671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,neofederalist,,5.588587894180276e-07,-6.327009699105097e-07,6.572236440248618e-08,8.600538426886688e-08,1.3910284078611767e-07,-1.441981657557616e-08,2.1247874180538555e-06,3.4957184976653534e-07,-1.3601677580357153e-07,-1.7494953709109226e-07,-1.7487210343804707e-07,-1.4494219032348824e-07,-1.746683505756428e-07,-1.4463538642892027e-07,-1.7780450704808443e-07,-2.4610665088013864e-07,3.7924615038930393e-07,-1.5794691214856674e-08,-9.421584412376119e-08,1.825998004774553e-07,-1.7988061882008246e-07,-2.0192021713285398e-07,-1.9855608924769075e-07,8.871086906550425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,Pinewood74,,8.065873969677987e-07,-9.916406318595248e-07,1.1731176194759939e-07,1.502987771290315e-07,2.3468464898432326e-07,-3.308121992268816e-08,3.101239233701772e-06,5.072617413852533e-07,-1.8987121545485305e-07,-2.4125451609749433e-07,-2.4114651265220606e-07,-2.0203299312352329e-07,-2.4086140358799085e-07,-2.016098953164121e-07,-2.706720354494534e-07,-3.4359850164316683e-07,5.488928935074801e-07,-5.837504694570695e-08,-1.1219813289498696e-07,2.5417185779774555e-07,-2.4684271186853307e-07,-2.7498026075670507e-07,-2.745463958887082e-07,5.48730895788661e-07,0.00010254050306728552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,NIkaTheGreat,,1.3305847343362485e-05,-2.6103918087011817e-05,4.790014034927994e-06,5.877730534349912e-06,8.264548292791565e-06,-2.145881271776996e-06,0.00039460506098840077,7.554927958168517e-07,-2.3928199193692176e-07,-1.871377386383076e-07,-1.87054846159172e-07,-2.0588793863538338e-07,-1.867888411780932e-07,-2.055100590258469e-07,-2.750063392193048e-05,-2.740940698120329e-07,7.040587485901188e-05,-2.9574087569385945e-07,1.0512925927921332e-07,1.165521775297678e-07,-5.767693486746782e-08,-6.007849596565213e-08,-9.900186621677248e-08,4.20566533627064e-07,5.289377296881571e-07,2.831935396651061e-07,-1.3421104921732846e-07,4.329231849280023e-08,-9.266407664212237e-05,0.00012521372739948529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,firesword24,,3.7745328826613394e-07,-9.28421045246698e-07,1.9171445341605263e-07,2.2249469627398108e-07,2.638744163905946e-07,-4.643382987094049e-08,1.6302254504567353e-06,-2.0388061637841338e-05,-9.25687041416224e-08,1.227087315909048e-08,1.2265382512756475e-08,-4.32882174063507e-08,1.2300781411848764e-08,-4.3256998444115733e-08,-2.392651325221503e-07,1.7735483877646688e-08,4.535758032884939e-07,-3.69263898539036e-07,1.4619878620640342e-07,5.7365988960121145e-08,2.5654371972689784e-08,5.841249646773027e-09,-4.458876676767197e-08,3.3817855490020573e-07,4.108298137955481e-07,-6.620478754894627e-05,-1.3471327362171721e-07,5.479588572341379e-05,-2.3792805661079363e-07,1.8832554595885954e-07,5.887482202492905e-07,-0.00010251157306091884,0.0001022713437308012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,Breepop,,4.551022006917889e-07,-1.1093664721108316e-06,2.279300905860003e-07,2.654273211158783e-07,3.2205803204544874e-07,-6.179111994019954e-08,2.180157147462289e-06,-2.033194139350808e-05,-1.0049459706443887e-07,8.007062746439774e-09,8.003481019496968e-09,-4.829400518809289e-08,8.044564655002493e-09,-4.8252597994060585e-08,-2.977033456966897e-07,-2.8104074989650896e-09,5.340950428826089e-07,-3.988658757181499e-07,1.598158767841184e-07,7.40731693994288e-08,1.2097922976601916e-08,3.3781213236653816e-10,-5.298632295695252e-08,3.773519856870598e-07,4.6796843168316156e-07,-6.619999491100545e-05,-1.470624279688382e-07,5.481410132549167e-05,-2.9748238560285363e-07,2.321634426699787e-07,7.803622463514916e-07,-0.00010259073531979764,8.329288948367622e-08,0.00012526769824881988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,sportsballexpert,,3.5049944971144445e-07,-8.214032860094129e-07,1.6651834762557899e-07,1.932420451039721e-07,2.2744301172270865e-07,-3.617832213763287e-08,1.4152944612856442e-06,-2.04146986179001e-05,-9.146756646613996e-08,2.889087706205537e-09,2.889570245814626e-09,-4.727354156316474e-08,2.9326412492750443e-09,-4.722865442367175e-08,-2.1205741080558102e-07,1.4354339752022763e-08,4.212383939468004e-07,-3.4161989009318483e-07,1.2265200057953068e-07,5.867373100788058e-08,2.1243988169216868e-08,-8.358489512577963e-09,-5.5065607410258676e-08,3.2629549284719855e-07,3.9202057165955575e-07,-6.621187004004113e-05,-1.301212567004071e-07,5.4788876948558005e-05,-2.2494103389053245e-07,1.651947537695025e-07,5.077984735348627e-07,-0.00010247529333384239,4.938450763737995e-08,5.028949543876501e-08,8.85638481557158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,DevinGPrice,,4.551032827407071e-07,-1.10936583803954e-06,2.2793008964399892e-07,2.6542909497138555e-07,3.2205865806968986e-07,-6.179111977234397e-08,2.180156853742813e-06,-2.033193941210591e-05,-1.0048962065559948e-07,8.007058802479423e-09,8.00525050370588e-09,-4.829275154727604e-08,8.047223683510073e-09,-4.824884071925644e-08,-2.977045188478075e-07,-2.8104074989650896e-09,5.340959073250258e-07,-3.988648962283889e-07,1.5981838972462387e-07,7.40731693994288e-08,1.209614895147202e-08,3.39585866070044e-10,-5.2984152171215616e-08,3.773507341797345e-07,4.679673556638481e-07,-6.619999968489722e-05,-1.4706274711553893e-07,5.4814092819891476e-05,-2.974824081833001e-07,2.321634481040677e-07,7.803633568123876e-07,-0.00010259073570510212,8.329505728211504e-08,1.0860364034522043e-07,7.106948690380536e-08,0.0001252676305633197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,Oolongee_Bologna,,4.5510111864287045e-07,-1.109366482651434e-06,2.2793335021793065e-07,2.6542909497138555e-07,3.2205740385951955e-07,-6.179237331196006e-08,2.1801568716633854e-06,-2.033194139350808e-05,-1.0049293859263839e-07,8.006173974469532e-09,8.00347935861241e-09,-4.829400518809289e-08,8.047224796098359e-09,-4.825134671048656e-08,-2.977056846426283e-07,-2.809780315858871e-09,5.340959088326111e-07,-3.9886685348581674e-07,1.598168848959376e-07,7.407228279465066e-08,1.2096149058136802e-08,3.386986509718652e-10,-5.2986323513962045e-08,3.773519856870598e-07,4.679662662500081e-07,-6.619999777343391e-05,-1.4706211955581974e-07,5.48140978479551e-05,-2.9748360308041263e-07,2.321625588332579e-07,7.803586928295086e-07,-0.00010259073535516472,8.329506377187518e-08,1.0860453838124757e-07,7.10694898758597e-08,1.0847188793671565e-07,0.00012526758405337734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,causeWhyNotMate,,2.216945105756312e-07,-2.1333946418246526e-07,-5.659408732762611e-08,-5.289459737059589e-08,-5.4954225497332906e-08,3.0286729724707885e-08,1.0404462321739323e-06,2.0994829396153047e-05,-9.250607422516617e-08,-3.78517551788684e-07,-3.783463312254317e-07,-2.0903206980408094e-07,-3.779943326365501e-07,-2.0848017765760385e-07,-1.6714244577781418e-07,-4.56938015134124e-07,7.5978783333965e-08,3.435073747053841e-07,-2.22520165744537e-07,8.977759983465787e-08,-4.2436204700966246e-07,-2.0564526929417103e-07,-1.196824843877813e-07,4.7299467849537126e-08,7.451604227820773e-08,6.658459530952859e-05,-5.000811309512101e-08,-5.4975804541578745e-05,-1.7168832601947653e-07,-1.9910228351174507e-07,-5.480149391335488e-08,0.00010266927700838241,-3.2161019313394883e-07,-4.300938254422365e-07,-2.8449124811142465e-07,-4.295588744865282e-07,-4.291861674654655e-07,0.0001772767555787231,-8.8382631377494e-08,-0.00012515284609981717,0.00012528773086660538,0.0,0.0,0.0,0.0,0.0,0.0
6gzcnf,Cultist_O,,4.889486908560073e-07,-1.0562754657500314e-06,2.1958194164534626e-07,2.560205653609479e-07,3.2726371912728557e-07,-6.714257884141799e-08,2.764216389097976e-06,-2.035831682848053e-05,-9.030987820306543e-08,1.1653413287370854e-08,1.1648198989235292e-08,-3.987455346202713e-08,1.1679712385999633e-08,-3.984504985040872e-08,-3.216103799518723e-07,-2.167043068606154e-08,5.91401140433215e-07,-3.4659091597379214e-07,1.1062696467787171e-07,1.1526748720624006e-07,8.224705215189029e-09,-4.7533537121280204e-08,-9.703207347011768e-08,3.781379322873008e-07,4.838151964859732e-07,-6.630661190336433e-05,-1.3571389778789545e-07,5.487274041521106e-05,-3.935338302466218e-07,2.878410449971614e-07,1.0066284138338962e-06,-0.00010269951715700408,1.7756142056708265e-07,2.337336988374331e-07,1.4250136806078382e-07,2.334521022662973e-07,2.3324916910499768e-07,-6.306225069183207e-07,3.8417569926544306e-08,2.4812762954435357e-07,-3.094607425384314e-07,0.00017707179290115315,0.0,0.0,0.0,0.0,0.0
6gzcnf,bigman_c,,1.2841940510622542e-06,-1.7514978355934471e-06,2.3714428803982144e-07,2.979695873240766e-07,4.495418364456933e-07,-7.978533133737037e-08,4.9590972265118175e-06,8.172332874024424e-07,-2.907565364341068e-07,-3.5605787997777964e-07,-3.5589848173851686e-07,-3.061353265559983e-07,-3.554698647418543e-07,-3.055045405237383e-07,-4.5426607458380396e-07,-5.172755386847684e-07,8.715858411555486e-07,-1.7580415083295618e-07,-1.2123684783904266e-07,3.8251942529591434e-07,-3.615639568434873e-07,-3.977927325388992e-07,-4.0752619883893036e-07,8.678590061842985e-07,1.0814558422349744e-06,3.613950678539672e-07,-2.841971940860056e-07,1.4950639842078008e-07,-6.352933594725453e-07,2.140932848200535e-07,1.2128390533550512e-06,-8.351259078394781e-07,-7.730041806819022e-08,2.157112905690983e-08,-1.3032439694143382e-07,2.1626406580541246e-08,2.160772128554845e-08,6.250463907537131e-07,1.0591611422191493e-06,5.542049037266673e-07,3.7210962322546135e-07,4.852001484831788e-08,0.00012582633122893414,0.0,0.0,0.0,0.0
6gzcnf,meskarune,,5.416704423509364e-07,-8.073578589371145e-07,1.2420783792871227e-07,1.516495680978e-07,2.0241487955370328e-07,-2.5249261030779494e-08,6.79175341762119e-07,3.192544151788869e-07,-1.5745777369191488e-07,-4.674457893536193e-08,-4.672453610549637e-08,-1.0307434796264565e-07,-4.661350692478217e-08,-1.0292674831823996e-07,-3.860265763843588e-08,-7.512461964595791e-08,2.4179759902908513e-07,-2.09874570710194e-07,8.407692866637244e-08,9.614785516560807e-08,-1.185850707951672e-08,-5.4024171231200084e-08,-9.31622952705662e-08,4.4267941655645675e-07,5.012491008338518e-07,4.059963526890717e-07,-1.3708157496762696e-07,-1.6154822164210894e-08,2.6408617248547934e-08,1.3196876263782462e-08,-1.772719186048297e-07,-2.44620363726e-07,-1.6555821323055775e-07,-1.3271804111974928e-07,-1.5580893233657927e-07,-1.325146266183441e-07,-1.3240171065477606e-07,3.9720564504355435e-07,3.551772356285789e-07,1.8828498275269424e-07,2.407758626707375e-07,-5.44737158852687e-08,5.44189147737824e-07,0.00017690487378815294,0.0,0.0,0.0
6gzcnf,king2ndthe3rd,,-8.132430798642216e-07,1.2761084382980864e-06,-1.9324496203844696e-07,-2.342083511160861e-07,-3.0741721878265013e-07,3.5140645623462875e-08,-1.2348492603523225e-06,-4.996670268715312e-07,2.3512642640443372e-07,8.734265444959938e-08,8.730354898051957e-08,1.605136629097692e-07,8.712613521177663e-08,1.602684166090775e-07,1.0285622197844538e-07,1.4149250876289316e-07,-3.967951083815533e-07,3.1712993938333013e-07,-1.292078632000701e-07,-1.4189577511295655e-07,4.5346961177164935e-08,7.969245979009764e-08,1.3475540581358174e-07,-6.522305515847324e-07,-7.447945962225596e-07,-5.809392019184711e-07,2.076508651289856e-07,1.5916186115314594e-08,-1.6995986482312966e-08,-3.018270853320561e-08,1.9731583495956215e-07,3.800687837535834e-07,2.250081459960497e-07,1.733157567089599e-07,2.1780006859793997e-07,1.7304021286131288e-07,1.7289222231243252e-07,-6.612490741217531e-07,-6.095838257093371e-07,-3.130137289440571e-07,-4.000014712147247e-07,8.719314833165488e-08,-8.179646912359213e-07,-0.00017675451430441592,0.0001251602452011067,0.0,0.0
6gzcnf,cullen9,,-1.385886631476848e-05,2.7363641040646826e-05,-5.046285528567994e-06,-6.1926892227946474e-06,-8.715764181712959e-06,2.284255550751689e-06,-0.00043339944381175466,-2.612637271981013e-07,6.107159121557475e-08,3.244159725853871e-08,3.242707304786843e-08,4.7052900779396485e-08,3.237028704952574e-08,4.697318166230396e-08,1.6728564022685347e-07,4.496840153276009e-08,-2.4203778857500227e-07,2.3559149521816589e-07,-8.572134115421189e-08,-7.387988955779385e-08,3.516030920578562e-08,3.175965168831946e-08,5.901858515860953e-08,-2.635837122875209e-07,-3.448227416663616e-07,-1.4873171473020347e-07,8.17058276079166e-08,-4.896053086396195e-08,3.2192287769225787e-07,-1.7870282384179802e-07,-1.1583267678315231e-06,3.1808117047767016e-07,-6.020271059999139e-08,-1.2563648753159427e-07,-2.2446364083946125e-08,-1.2551401298468127e-07,-1.254071847216088e-07,-8.572604637246297e-08,-3.6452819353343224e-07,-1.7033390550326195e-07,-9.873472633932114e-08,-1.7002741956789483e-07,-4.478507429851636e-07,2.624438970749393e-08,6.948948839928771e-10,0.00017712449468599726,0.0
6gzcnf,Soccerismylife,,3.6350026746474015e-07,-6.024984278012294e-07,1.1661044907620635e-07,1.3539484315714286e-07,1.3518971216016008e-07,3.238802892352645e-09,-1.7330873049428994e-06,2.2392618472573685e-07,-1.6368337726553876e-07,1.2464158067043346e-07,1.2458401534717872e-07,-3.0047263098621884e-08,1.2454964464106568e-07,-3.012419803254752e-08,2.236588374187632e-07,1.6172418140328945e-07,-3.408781397907206e-08,0.00012897194686797538,-9.420253004490528e-05,1.1267860125406544e-08,8.333968396214772e-08,8.961557601344196e-08,3.093441603768114e-08,3.34512889944623e-07,3.765338108948738e-07,3.5300941256293814e-07,-1.0994703174158606e-07,-2.4885509416982902e-08,1.1429795549549551e-07,1.3857953107111216e-08,-2.5416643224174345e-07,-1.7965900723657017e-07,-1.2871474794323607e-07,-9.911847133225409e-08,-1.223211697525737e-07,-9.896228573392288e-08,-9.887752614922024e-08,4.129599322592459e-07,3.36724199080308e-07,1.6197244699349743e-07,2.571902485225062e-07,-5.803138266378294e-08,4.001232904014572e-07,-6.703178499218844e-08,1.119867104466926e-08,4.0844858431669616e-08,0.00017681427783800002
